    pmRA(mas/yr)      pmDec      errpmRA      errpmDec      Distance(kpc)      PositionAngle(°)  
      0.60497902     -0.79722164     0.238122    0.0708231      0.90222804       120.07715
      0.63045069     -0.79755244    0.0739346    0.0749858      0.71987353       112.29890
      0.60793660     -0.74188569     0.342090     0.240751      0.84284375       105.27659
      0.61050279     -0.80882799     0.145669    0.0404188      0.43302894       98.154817
      0.60356893     -0.76135596    0.0988958     0.107403      0.33488895       93.876225
      0.56738794     -0.84200689    0.0597026    0.0360667      0.37871806       124.83484
      0.58961362     -0.77864078     0.140901     0.187976      0.39236881       121.62123
      0.57355386     -0.83742552    0.0930656    0.0616564      0.16048476       113.24456
      0.58161003     -0.78564357    0.0561008    0.0222926      0.53451996       80.091395
      0.59987297     -0.78942090    0.0664968   0.00444711      0.49304074       87.558061
      0.58151119     -0.79018849     0.271690     0.219207      0.52564056       104.22453
      0.60771146     -0.76527779     0.102594     0.178937      0.71377693       114.48155
      0.56782672     -0.84093163     0.229521    0.0387983      0.59361018       135.00024
      0.59370922     -0.83186858    0.0368981     0.209114      0.56383947       156.59490
      0.60906450     -0.83521074    0.0265336    0.0818641      0.54907656       148.20350
      0.55174566     -0.83594131     0.105481     0.157689      0.40952425       142.34995
      0.57907858     -0.84987791     0.115288    0.0309085      0.19647042       143.98413
      0.58106961     -0.81250736     0.277732     0.140645     0.057674293       90.361890
      0.58039458     -0.84953720    0.0909678   0.00497416      0.18715109       117.74782
      0.60047540     -0.79549930    0.0723917    0.0237700      0.27763970       125.51878
      0.60797648     -0.80821172     0.170347    0.0716788      0.39246667       121.31024
      0.58531183     -0.83695048     0.191018    0.0514429      0.36940997       112.38148
      0.62554600     -0.78241408     0.165373     0.102589      0.46273044       119.47968
      0.64093559     -0.80086894    0.0191597     0.102964      0.52790957       105.60235
      0.59673295     -0.83721410     0.127220    0.0338242      0.47601111       87.527653
      0.56881456     -0.83283448    0.0106969    0.0377316      0.57325129       91.940034
      0.61204367     -0.76170330     0.112137     0.120760      0.38743499       90.728591
      0.60966659     -0.84788195     0.135213    0.0411540      0.40416388       104.43808
      0.55055497     -0.84484674     0.185535    0.0334844      0.42360426       100.43316
      0.59749716     -0.78584060    0.0284507    0.0589026      0.56805449       63.856774
      0.58242535     -0.85766948     0.180365    0.0262327      0.39964590       57.751095
      0.57230593     -0.85303602     0.166543     0.200879      0.48265809       47.759900
      0.54121995     -0.78965308     0.102367    0.0271052      0.38169228       51.642987
      0.60652254     -0.84355639     0.100244    0.0635701      0.20233729       68.153588
      0.59257043     -0.78665854    0.0315527     0.237499      0.19600835       50.839055
      0.61479803     -0.79941205    0.0463806     0.170169      0.35550429       99.773583
      0.56770787     -0.81652383    0.0156564     0.158822      0.35658008       81.919614
      0.54756039     -0.84229786     0.220425   0.00131057      0.31733936       87.625122
      0.62347738     -0.78167417    0.0320999     0.160756      0.34347819       60.381500
      0.54302441     -0.87070149     0.118546    0.0484568     0.052237368      -168.07885
      0.55259881     -0.86302717     0.386516    0.0805838      0.15484692       14.481952
      0.56312374     -0.82747033     0.238050     0.127199      0.18365863      -2.6084082
      0.58549334     -0.86020215    0.0965809     0.154411      0.34323259      -15.899405
      0.60184211     -0.77318200     0.204717    0.0693131      0.49732345      -3.7470883
      0.59658399     -0.80180960    0.0339205    0.0352740      0.52004458       34.870655
      0.58308411     -0.87192603   0.00835070     0.217663      0.43842019       25.013902
      0.62071224     -0.82127803     0.157162     0.206800      0.36030774       58.555701
      0.56956205     -0.84043837     0.102917    0.0276454      0.29325222       72.722673
      0.60427027     -0.83152626    0.0711156    0.0925216      0.35300286       74.400595
      0.59673817     -0.77905712     0.181506   0.00510632      0.17374380       119.49955
      0.56917417     -0.84737106    0.0354373   0.00249189      0.14034735       116.69467
      0.57567634     -0.79069760    0.0958372     0.132660      0.14887570       29.115175
      0.58644813     -0.82730590    0.0583614    0.0131799      0.10202172      -83.552639
      0.58979030     -0.82339120     0.101769     0.110337      0.14761761      -172.99990
      0.56317745     -0.81761320     0.108800     0.136063     0.077262079      -112.18032
      0.56078050     -0.83924394     0.259667    0.0894378      0.39809993      -98.723297
      0.58384260     -0.78178101    0.0754274    0.0287269      0.49846008      -82.580427
      0.56448001     -0.82319362     0.173132     0.207490      0.31598346      -85.444168
      0.56825883     -0.86672678    0.0542272     0.166714      0.34622615      -56.894787
      0.54368627     -0.85973643     0.119938     0.121984      0.31388446      -65.572099
      0.56344298     -0.80646865     0.241756     0.198115      0.55057993      -59.616926
      0.53903066     -0.84560618     0.165335     0.205371      0.42513890      -93.334185
      0.57436709     -0.85331995    0.0380367    0.0592210      0.33558653      -102.61361
      0.54278774     -0.86722784     0.228541     0.138974      0.33684845      -53.664370
      0.54979602     -0.84313562     0.114569     0.204235      0.15317669      -97.254244
      0.54871136     -0.84174368    0.0847640     0.170695      0.21932959      -121.72113
      0.59499686     -0.81734364     0.198095    0.0626583      0.28273935       166.49939
      0.61037032     -0.77882256    0.0801334    0.0713041      0.34228624       171.87364
      0.56494554     -0.84843981     0.211273    0.0139594      0.37692360      -121.11254
      0.58678158     -0.84525169    0.0969509    0.0633304      0.35869056      -157.68405
      0.57484311     -0.82783702    0.0420824     0.107002      0.39680655      -161.17468
      0.59567640     -0.82703224    0.0794870    0.0866065      0.31615427      -163.03995
      0.55728211     -0.84057503     0.205467    0.0166931      0.52929851      -139.16241
      0.54747194     -0.86650394     0.133708    0.0223850      0.68163677      -138.11316
      0.55569729     -0.83430542    0.0309976     0.160013      0.60536962      -139.92265
      0.54360075     -0.78414516     0.247082     0.121538      0.54549449      -139.24575
      0.49451664     -0.85422485     0.227372     0.157562      0.51108455      -128.05027
      0.56665462     -0.79206828     0.170731     0.216341      0.28031948      -112.78243
      0.56420449     -0.83046010     0.125672     0.111701      0.51274383      -117.14867
      0.51492883     -0.81936995    0.0323452     0.113691      0.51893925      -76.114396
      0.55753376     -0.83718478    0.0930208     0.271628      0.62578322      -69.927369
      0.54823305     -0.84622518     0.231300     0.178452      0.79848731      -80.341135
      0.55462541     -0.79698973   0.00761575    0.0326219      0.52688248      -114.76806
      0.52889156     -0.87740919     0.138097     0.262456      0.72020530      -110.56558
      0.51117547     -0.87325202     0.499311    0.0544560      0.86914159      -123.67116
      0.53413004     -0.86656507    0.0722663     0.182815      0.92337170      -130.73581
      0.56338186     -0.82680800     0.227543    0.0283054      0.71400858      -134.55725
      0.56829274     -0.83188978     0.189289    0.0178487      0.73556684      -135.26930
      0.55171338     -0.82211499     0.108204    0.0905879      0.77676044      -153.21481
      0.58304781     -0.83933100   0.00742275    0.0231320      0.76470763      -154.16934
      0.58779936     -0.84051375     0.204917    0.0268026      0.59355668      -169.48365
      0.55745327     -0.80950571    0.0645118    0.0307112      0.75265223      -173.39420
      0.54064980     -0.87881704    0.0283420     0.149185      0.81527367      -169.50447
      0.56430250     -0.81413998     0.223420   0.00445313      0.67467248       171.63076
      0.54039714     -0.85219389     0.108905    0.0894857      0.45251178       176.43080
      0.57375544     -0.79770850     0.271643    0.0617680      0.54497429       177.74048
      0.58631254     -0.84259171     0.142674    0.0796934      0.31841674      -157.19485
      0.56725086     -0.80776683     0.207243    0.0333804      0.44570070      -121.98524
      0.57624940     -0.81906625    0.0589459     0.111391      0.56138849      -144.35991
      0.59357996     -0.86120482     0.167189    0.0339296      0.59210568      -141.07124
      0.61064158     -0.86087877    0.0225495     0.138291      0.52115518      -143.13158
      0.59392083     -0.84050071     0.140700    0.0904180      0.43251826      -136.95296
      0.59405039     -0.85321383     0.355441     0.133702      0.60620204      -169.34219
      0.55551111     -0.87498934    0.0282179    0.0153027      0.55387211      -163.35895
      0.52664977     -0.85586552    0.0256793    0.0112987      0.60663008      -153.12126
      0.56063890     -0.84632537    0.0574408    0.0243749      0.74876905      -153.64574
      0.61112695     -0.85577637     0.207700  0.000401910      0.73957785      -145.43214
      0.57202138     -0.85999150     0.185005    0.0635915      0.78822330      -143.74212
      0.57158544     -0.86898360    0.0490716     0.196269      0.60007273      -153.21218
      0.56944300     -0.84204071     0.142293    0.0566460      0.61548338      -162.82008
      0.60451279     -0.83724444   0.00202305     0.107058      0.88717554      -178.82773
      0.59572307     -0.87830581    0.0615227    0.0397422      0.59297643      -179.43404
      0.55293007     -0.82563067     0.165699     0.120340      0.67980616      -162.07359
      0.56245507     -0.87067881     0.149272     0.310623      0.93299821      -161.88127
      0.56757012     -0.85440575     0.118613    0.0218620      0.98912368      -159.27723
      0.59505682     -0.81577467     0.185601    0.0435267       1.1050662      -158.99479
      0.58061494     -0.86017025     0.227163     0.163818      0.84488093      -139.41102
